tick,day,S,E,I_asymp,I_symp,R,D,belief_mean,belief_max,n_panic,official_signal,authority_perceived,n_power_fail,n_water_fail,total_outflow,expected_incidents,n_events
260,65.0,309755.0044175659,1677.927960040257,883.304381067833,1577.9677482726881,6008.267625564553,97.52786748882411,0.9995983496586549,0.9999999999999998,64,0.0,0.004460458991260503,59,59,6972.924592700721,0.0,0
261,65.25,309661.4794490759,1687.5565305283135,888.3343164745037,1587.8595858430367,6076.115130769352,98.65498730901889,0.9996887209854576,0.9999999999999998,64,0.0,0.00449383046649543,59,59,6961.882731040318,0.0,0
262,65.5,309567.4079877439,1697.2501653337986,893.3965790299815,1597.7753886556588,6144.380706509208,99.78917272747822,0.9997587587637295,0.9999999999999998,64,0.0,0.0045272112986260125,59,59,6950.963426026259,0.0,0
263,65.75,309472.7882732568,1707.0073715542344,898.4915355975659,1607.7167253452053,6213.065653384013,100.93044086223226,0.9998130380418905,0.9999999999999998,64,0.0,0.004560606720308442,59,59,6940.165840535246,0.0,0
264,66.0,309377.61847468116,1716.8268015521971,903.6194456397807,1617.6851360384085,6282.171332136775,102.07880995176453,0.9998551044824651,0.9999999999999998,64,0.0,0.004594019979524176,59,59,6929.489131554182,0.0,0
265,66.25,309281.896693808,1726.7072423477643,908.7804780709815,1627.682125317163,6351.699161121545,103.23429933464912,0.9998877059739104,0.9999999999999998,64,0.0,0.004627452718984175,59,59,6918.932450465305,0.0,0
266,66.5,309185.6209772559,1736.6475967824072,913.9747260748893,1637.7091566968736,6421.6506137658025,104.39692942416139,0.9999129721297806,0.9999999999999998,64,0.0,0.004660905580646949,58,58,6755.992037227387,0.0,0
267,66.75,309088.78929507383,1746.6468991253992,919.2022196573231,1647.7676484133162,6492.027216051262,105.56672167894487,0.9999325534005798,0.9999999999999998,64,0.0,0.004694378319956952,58,58,6740.820172615269,0.0,0
268,67.0,308991.39961305645,1756.7042361865088,924.4629378584748,1657.8589703014254,6562.830544026547,106.74369857066867,0.9999477288854495,0.9999999999999998,64,0.0,0.004727873110069807,58,58,6725.79834462937,0.0,0
269,67.25,308893.44985521876,1766.8187822148643,929.7568159304366,1667.9844417014745,6634.062221385076,107.9278835494554,0.9999594898862234,0.9999999999999998,64,0.0,0.004761393976674364,58,58,6710.925432707614,0.0,0
270,67.5,308794.9378994148,1776.9897989080448,935.0837536188194,1678.1453299783475,6705.723917072204,109.11930100781359,0.999968604661823,0.9999999999999998,64,0.0,0.00479494602784619,58,58,6696.200332657364,0.0,0
271,67.75,308695.8615998286,1787.2166085489232,940.4436227053984,1688.342849714818,6777.817342958858,110.31797624351242,0.9999756686129129,0.9999999999999998,64,0.0,0.004828534669965017,58,58,6681.621955562958,0.0,0
272,68.0,308596.21879634156,1797.4985816084782,945.8362725341485,1698.5781624993365,6850.344251594668,111.52393542188014,0.9999811431750074,0.9999999999999998,64,0.0,0.0048621649878284184,58,58,6667.189226913047,0.0,0
273,68.25,308496.00729894295,1807.83514992669,951.2615344240235,1708.85237713585,6923.306434032634,112.73720553795108,0.9999853859606308,0.9999999999999998,64,0.0,0.004895841384738337,58,58,6652.901085522654,0.0,0
274,68.5,308395.2248925235,1818.225798849873,956.7192263467844,1719.1665501770858,6996.7057177241595,113.95781437876241,0.9999886741194888,0.9999999999999998,64,0.0,0.004929567507474774,58,58,6638.756482552899,0.0,0
275,68.75,308293.86933916516,1828.670062265657,962.2091567940295,1729.521686789627,7070.543964499598,115.18579048603175,0.9999912224426039,0.9999999999999998,64,0.0,0.0049633464514879854,56,56,6323.274178164241,0.0,0
276,69.0,308191.93756636156,1839.168331955938,967.7311280507024,1739.9187418781212,7144.823068634292,116.42116311945293,0.9999931973930181,0.9999999999999998,64,0.0,0.004997181072284673,56,56,6307.883968159176,0.0,0
277,69.25,308089.4273148379,1849.7201668818084,973.2849796439723,1750.3586214148481,7219.544955000751,117.66396222079445,0.999994727979589,0.9999999999999998,64,0.0,0.005031074852657406,56,56,6292.64901414653,0.0,0
278,69.5,307986.336302205,1860.3251711706766,978.870543376994,1760.8421869804727,7294.71157788804,118.9142183789479,0.9999959141841814,0.9999999999999998,64,0.0,0.005065031767396447,56,56,6277.568637293042,0.0,0
279,69.75,307882.66222982993,1870.9829849871119,984.4876462768675,1771.370256770159,7370.324919337741,120.17196279821965,0.9999968334927407,0.9999999999999998,64,0.0,0.0050990561684029385,56,56,6262.642139296068,0.0,0
280,70.0,307778.4027819454,1881.693283622331,990.1361128229314,1781.9436067848467,7446.386987557225,121.4372272673412,0.999997545956874,0.9999999999999998,64,0.0,0.005133152687115225,56,56,6247.868803481717,0.0,0
281,70.25,307673.5556444231,1892.4557569635049,995.8157669305717,1792.5629721471078,7522.89981540645,122.71004412933037,0.9999980981165772,0.9999999999999998,64,0.0,0.0051673261514246045,56,56,6233.247893807889,0.0,0
282,70.5,307568.1184887141,1903.2701248243843,1001.5264327313747,1803.2290485187896,7599.86545895918,123.9904462522926,0.9999985260403474,0.9999999999999998,64,0.0,0.0052015815152596755,56,56,6218.778661371857,0.0,0
283,70.75,307462.08899493987,1914.1361123573392,1007.2679360501497,1813.9424935265433,7677.285996124928,125.27846700123459,0.9999988576812693,0.9999999999999998,64,0.0,0.005235923799254726,56,56,6204.460332724773,0.0,0
284,71.0,307355.4648191158,1925.053482563564,1013.0401045206819,1824.7039282472138,7755.16352534193,126.57414021089642,0.9999991147029836,0.9999999999999998,64,0.0,0.005270358041100174,56,56,6190.2921303260555,0.0,0
285,71.25,307248.24362505233,1936.022002498814,1018.8427693166564,1835.5139386488643,7833.500164323736,127.8775001596444,0.9999993138948123,0.9999999999999998,64,0.0,0.005304889254322303,56,56,6176.273250384555,0.0,0
286,71.5,307140.4230934803,1947.0414339459621,1024.6757650383242,1846.373077110154,7912.298048880968,129.1885815443936,0.9999994682684796,0.9999999999999998,64,0.0,0.0053395223943982426,56,56,6162.40288314365,0.0,0
287,71.75,307032.0008196683,1958.1116360606186,1030.5389291429146,1857.2818638769515,7991.559331794659,130.50741945661514,0.9999995879080718,0.9999999999999998,64,0.0,0.00537426233121929,56,56,6148.680196272386,0.0,0
288,72.0,306922.9743737845,1969.2325001414051,1036.4321065581853,1868.2407884242075,8071.286181732392,131.83404935938438,0.9999996806287555,0.9999999999999998,64,0.0,0.005409113827036913,56,56,6135.104351317837,0.0,0
289,72.25,306813.34129872866,1980.4039501901548,1042.3551506225606,1879.2503111152068,8151.480782278071,133.16850706540168,0.9999997524872855,0.9999999999999998,64,0.0,0.005444081519128234,56,56,6121.674491753922,0.0,0
290,72.5,306703.0991343062,1991.625917103095,1048.3079239693398,1890.31086487207,8232.14533103314,134.51082871619826,0.9999998081776463,0.9999999999999998,64,0.0,0.005479169906538316,56,56,6108.38975776501,0.0,0
291,72.75,306592.24541746394,2002.8983380902796,1054.2902980415179,1901.4228568529106,8313.28203878894,135.86105076253546,0.9999998513376759,0.9999999999999998,64,0.0,0.0055143833402252936,56,56,6095.249234038471,0.0,0
292,73.0,306480.77768673276,2014.2211519169111,1060.3021526208963,1912.5866700327065,8394.893128750813,137.21920994600183,0.9999998847866988,0.9999999999999998,64,0.0,0.005549726016409156,56,56,6082.252044172449,0.0,0
293,73.25,306368.6934819828,2025.5942990710082,1066.3433751613047,1923.8026646923913,8476.980835810828,138.58534328173948,0.9999999107096915,0.9999999999999998,64,0.0,0.005585201971831754,56,56,6069.397318565461,0.0,0
294,73.5,306255.9903480994,2037.017718000877,1072.4138601897387,1935.071179804761,8559.547405863079,139.95948804223403,0.9999999308000109,0.9999999999999998,64,0.0,0.005620815081119782,56,56,6056.6841112585535,0.0,0
295,73.75,306142.6658206907,2048.4913595095204,1078.5135085728416,1946.3925343259643,8642.595095158957,141.34168174209458,0.9999999463700084,0.9999999999999998,64,0.0,0.0056565690560038025,56,56,6044.111526460198,0.0,0
296,74.0,306028.7174489554,2060.015163269332,1084.6422275685995,1957.767028385857,8726.12616969712,142.73196212375598,0.9999999584367565,0.9999999999999998,64,0.0,0.005692467445855628,56,56,6031.678638056337,0.0,0
297,74.25,305914.14277811546,2071.58907594578,1090.7999296991557,1969.1949444397212,8810.142904655891,144.1303671440316,0.9999999677884863,0.9999999999999998,64,0.0,0.0057285136392370255,56,56,6019.3844502381,0.0,0
298,74.5,305798.93938309187,2083.213017172074,1096.9865326304484,1980.6765482943108,8894.64758384984,145.53693496148853,0.9999999750360768,0.9999999999999998,64,0.0,0.005764710866486433,56,56,6007.228068192482,0.0,0
299,74.75,305683.1048522991,2094.8868971062398,1103.2019573613336,1992.212090088226,8979.642499220576,146.95170392455591,0.9999999806529596,0.9999999999999998,64,0.0,0.00580106220311742,56,56,5995.208691846146,0.0,0
300,75.0,305566.6367750424,2106.610629507643,1109.446127452241,2003.801805101461,9065.129950335968,148.3747125603332,0.9999999850060437,0.9999999999999998,64,0.0,0.005837570573861383,56,56,5983.325188379718,0.0,0
301,75.25,305449.5328219316,2118.3840511430417,1115.71896897653,2015.445914478184,9151.112243906695,149.8059995639771,0.9999999883796838,0.9999999999999998,64,0.0,0.00587423876674819,56,56,5971.576359209768,0.0,0
302,75.5,305331.7906969065,2130.2069736109443,1122.020406446492,2027.1446259200602,9237.59169332738,151.24560378860437,0.999999990994255,0.9999999999999998,64,0.0,0.0059110694361511834,56,56,5959.961396619967,0.0,0
303,75.75,305213.408119019,2142.0792028179458,1128.3503616943167,2038.8981340492592,9324.570618183818,152.69356423569013,0.9999999930205477,0.9999999999999998,64,0.0,0.0059480651064130865,56,56,5948.479530675659,0.0,0
304,76.0,305094.3828337328,2154.000527963221,1134.7087538267929,2050.706620674574,9412.051343756892,154.1499200457253,0.9999999945909244,0.9999999999999998,64,0.0,0.005985228175863869,56,56,5937.129788834036,0.0,0
305,76.25,304974.71259410225,2165.970741195648,1141.0954986332758,2062.570255044634,9500.036200535167,155.6147104890643,0.9999999958079664,0.9999999999999998,64,0.0,0.006022560921159632,56,56,5925.9117519909405,0.0,0
306,76.5,304854.3951923962,2177.9896058419135,1147.510509029373,2074.4891940476787,9588.52752372792,157.08797495695333,0.9999999967511739,0.9999999999999998,64,0.0,0.006060065501649305,56,56,5914.824420326006,0.0,0
307,76.75,304733.42846950237,2190.056848443708,1153.9536938724173,2086.463582437464,9677.527652791436,158.56975295270166,0.9999999974821598,0.9999999999999998,64,0.0,0.006097743963931594,56,56,5903.865143610368,0.0,0
308,77.0,304611.81029186404,2202.1721836598035,1160.4249564845654,2098.4935529622717,9767.038930946355,160.06008408301415,0.9999999980486738,0.9999999999999998,64,0.0,0.006135598246276589,56,56,5893.035557496394,0.0,0
309,77.25,304489.5385888993,2214.3352774414925,1166.9241945528624,2110.579226378533,9857.063704678385,161.55900804941575,0.9999999984877224,0.9999999999999998,64,0.0,0.0061736301832954615,56,56,5882.333575498431,0.0,0
310,77.5,304366.6113557535,2226.545746715259,1173.4512981970029,2122.720711456479,9947.604323238102,163.06656463968613,0.9999999988279848,0.9999999999999998,64,0.0,0.006211841510417396,56,56,5871.75635731002,0.0,0
311,77.75,304243.0265529496,2238.8032621833468,1180.0061481937478,2134.9181048406654,10038.663138113323,164.5827937192979,0.9999999990916881,0.9999999999999998,64,0.0,0.006250233868073725,56,56,5861.305644682159,0.0,0
312,78.0,304118.7820878608,2251.107564163014,1186.588619499902,2147.1714907823152,10130.242502471228,166.10773522275554,0.9999999992960583,0.9999999999999998,64,0.0,0.006288808806814402,56,56,5850.986523760581,0.0,0
313,78.25,303993.8759423917,2263.4583314239635,1193.198585252704,2159.48094114544,10222.344770641466,167.6414291447429,0.9999999994544452,0.9999999999999998,64,0.0,0.006327567792463338,56,56,5840.800068943903,0.0,0
314,78.5,303868.30611910723,2275.855238137201,1199.835913854911,2171.8465157127694,10314.972297656594,169.18391553127535,0.9999999995771951,0.9999999999999998,64,0.0,0.006366512211298268,56,56,5830.747735049152,0.0,0
315,78.75,303742.0707040576,2288.297891279995,1206.5004691675824,2184.2682622621464,10408.127438761612,170.73523447107019,0.9999999996723261,0.9999999999999998,64,0.0,0.006405643374933463,56,56,5820.831907973247,0.0,0
316,79.0,303615.1678713298,2300.7858294437992,1213.1921075559053,2196.7462166546384,10501.812548928894,172.2954260869717,0.9999999997460527,0.9999999999999998,64,0.0,0.006444962524919159,56,56,5811.055724697672,0.0,0
317,79.25,303487.5959288112,2313.318480490225,1219.910675139175,2209.280402697951,10596.029982334034,173.86453052743929,0.9999999998031909,0.9999999999999998,64,0.0,0.00648447083702186,56,56,5801.423294213734,0.0,0
318,79.5,303359.3532815263,2325.895203750627,1226.6560031691174,2221.8708318084628,10690.782091787592,175.44258795793786,0.9999999998474729,0.9999999999999998,64,0.0,0.006524169425212685,56,56,5791.940545947578,0.0,0
319,79.75,303230.43850169494,2338.515223394398,1233.4279059308346,2234.5175023387014,10786.071228089018,177.02963855208677,0.9999999998817914,0.9999999999999998,64,0.0,0.006564059345342541,56,56,5782.613986262622,0.0,0
320,80.0,303100.85036041704,2351.1776035026446,1240.226175499587,2247.2203987714174,10881.89973932703,178.62572248232868,0.9999999999083884,0.9999999999999998,64,0.0,0.006604141598699227,56,56,5773.453676819647,0.0,0
321,80.25,302970.58775666537,2363.8813270790956,1247.050575719399,2259.9794905491926,10978.269970076879,180.23087991002257,0.999999999929001,0.9999999999999998,64,0.0,0.006644417135174373,56,56,5764.471049287336,0.0,0
322,80.5,302839.64984440175,2376.625172988837,1253.9008406698363,2272.794730494248,11075.184260470665,181.84515097470054,0.9999999999449758,0.9999999999999998,64,0.0,0.0066848868562899445,56,56,5755.681464651201,0.0,0
323,80.75,302708.03591692564,2389.407841815464,1260.7766671166141,2285.666053169691,11172.644945190388,183.46857578219644,0.9999999999573563,0.9999999999999998,64,0.0,0.0067255516176931065,56,56,5747.1041080832765,0.0,0
324,81.0,302575.74557750265,2402.227789147674,1267.677713929118,2298.593372733091,11270.654352295851,185.10119439160337,0.9999999999669511,0.9999999999999998,64,0.0,0.006766412231381753,56,56,5738.76383512404,0.0,0
325,81.25,302442.77860352525,2415.083373667712,1274.603593214259,2311.5765808230217,11369.214801969067,186.74304680069844,0.999999999974387,0.9999999999999998,64,0.0,0.006807469467839577,56,56,5730.678109413828,0.0,0
326,81.5,302309.1349094353,2427.9728990742215,1281.5538696463718,2324.6155438561264,11468.328605058077,188.39417292985775,0.99999999998015,0.9999999999999998,64,0.0,0.006848724057140467,56,56,5722.865969137212,0.0,0
327,81.75,302174.8142060852,2440.894957470619,1288.5280619530854,2337.710100370457,11567.998061516562,190.05461260404067,0.9999999999846163,0.9999999999999998,64,0.0,0.006890176689750935,56,56,5715.36988753909,0.0,0
328,82.0,302039.81626651087,2453.8481491714256,1295.525661437948,2350.8600585751356,11668.225458771714,191.72440553287672,0.9999999999880775,0.9999999999999998,64,0.0,0.006931828017292807,56,56,5708.231860607299,0.0,0
329,82.25,301904.14062126045,2466.8313869633043,1302.5461348395597,2364.0651953767274,11769.013070270958,193.4035912890018,0.9999999999907601,0.9999999999999998,64,0.0,0.006973678653139475,56,56,5701.477765093949,0.0,0
330,82.5,301767.7860878444,2479.844351031264,1309.5889421484785,2377.3252556548114,11870.363154035422,195.09220928569948,0.9999999999928391,0.9999999999999998,64,0.0,0.007015729173094267,56,56,5695.086825778471,0.0,0
331,82.75,301630.7517487905,2492.8864725335347,1316.653575579642,2390.6399528997035,11972.277951442604,196.79029875402432,0.9999999999944502,0.9999999999999998,64,0.0,0.007057980115766519,56,56,5689.163338800168,0.0,0
332,83.0,301493.03537067276,2505.9585270246093,1323.7395442438506,2404.00897275033,12074.759686588088,198.49789872038127,0.999999999995699,0.9999999999999998,64,0.0,0.0071004319825873395,56,56,5683.575328222903,0.0,0
333,83.25,301354.63488354336,2519.0610878027956,1330.8464398590231,2417.431975256107,12177.81056555212,200.2150479866315,0.9999999999966667,0.9999999999999998,64,0.0,0.007143085237800516,56,56,5678.384292195835,0.0,0
334,83.5,301215.5482838295,2532.1946331264508,1337.97391926175,2430.908601986387,12281.432776684069,201.94178511181445,0.9999999999974167,0.9999999999999998,64,0.0,0.007185940307999885,56,56,5673.669700085406,0.0,0
335,83.75,301075.7736522899,2545.3595330097405,1345.1216938411305,2444.438481574362,12385.628490885905,203.6781483989476,0.9999999999979979,0.9999999999999998,64,0.0,0.007228997581265847,56,56,5669.5508775836215,0.0,0
336,84.0,300935.30735411774,2558.5578545314083,1352.2895192558021,2458.0212342705054,12490.399861938735,205.4241758857864,0.9999999999984484,0.9999999999999998,64,0.0,0.00727225740715682,56,56,5665.4925189354035,0.0,0
337,84.25,300794.1465008196,2571.7908151030597,1359.4772763345331,2471.656475562172,12595.749026841857,207.17990533883676,0.9999999999987974,0.9999999999999998,64,0.0,0.0073157200976376405,56,56,5661.497572683226,0.0,0
338,84.5,300652.28870874573,2585.059066421719,1366.6849174169602,2485.34382573147,12701.67810743417,208.9453742499526,0.9999999999990681,0.9999999999999998,64,0.0,0.007359385927291302,56,56,5657.576026367684,0.0,0
339,84.75,300509.732006276,2598.362815570398,1373.9124316829602,2499.082915047333,12808.189211583584,210.72061983976081,0.9999999999992777,0.9999999999999998,64,0.0,0.007403255133567532,56,56,5653.740197322455,0.0,0
340,85.0,300366.4745344772,2611.7021465906582,1381.1598196326445,2512.8733861718642,12915.284434062858,212.5056790647946,0.9999999999994403,0.9999999999999998,64,0.0,0.007447327916329346,56,56,5649.985026117266,0.0,0
341,85.25,300222.51468009426,2625.0768936440772,1388.4270859235485,2526.7148945667464,13022.965857145053,214.30058862634593,0.9999999999995661,0.9999999999999998,64,0.0,0.007491604436770003,56,56,5646.332041013669,0.0,0
342,85.5,300077.8509524566,2638.4867765995305,1395.7142265054354,2540.607108347914,13131.235551110942,216.1053849796079,0.9999999999996637,0.9999999999999998,64,0.0,0.007536084815283714,56,56,5642.769952894178,0.0,0
343,85.75,299932.482195319,2651.9311949071516,1403.0212236831412,2554.549707180539,13240.09557456748,217.92010434271353,0.9999999999997393,0.9999999999999998,64,0.0,0.0075807691289179555,56,56,5639.291189729634,0.0,0
344,86.0,299786.4075153301,2665.4093151506477,1410.3480313139323,2568.5423808431838,13349.547974657129,219.74478270498537,0.999999999999798,0.9999999999999998,64,0.0,0.007625657407685047,56,56,5635.911461627042,0.0,0
345,86.25,299639.62621824315,2678.920146480131,1417.6945657041495,2582.584826733044,13459.594787005411,221.57945583415903,0.9999999999998435,0.9999999999999998,64,0.0,0.007670749629590465,56,56,5632.753302471065,0.0,0
346,86.5,299492.1379193558,2692.462438043464,1425.0607010902854,2596.6767467775317,13570.23803545113,223.42415928182552,0.9999999999998787,0.9999999999999998,64,0.0,0.007716045715474648,56,56,5629.711491761099,0.0,0
347,86.75,299343.94280319475,2706.034432302322,1432.4462603951117,2610.8178441172486,13681.479731603915,225.27892838666662,0.9999999999999059,0.9999999999999998,64,0.0,0.00776154552226467,56,56,5626.960710471689,0.0,0
348,87.0,299195.04141979635,2719.6340940856394,1439.8509944749503,2625.007819214123,13793.321874153666,227.14379827532179,0.9999999999999272,0.9999999999999998,64,0.0,0.007807248836324125,56,56,5624.494528883206,0.0,0
349,87.25,299045.4347927851,2733.259016392641,1447.27457467254,2639.2463645420967,13905.766447747232,229.01880386047475,0.9999999999999435,0.9999999999999998,64,0.0,0.0078531553649562,56,56,5622.27453966599,0.0,0
350,87.5,298895.1242492725,2746.906609085513,1454.7165813249812,2653.5331589088914,14018.815421572956,230.90397983514765,0.9999999999999561,0.9999999999999998,64,0.0,0.007899264728045306,56,56,5620.164978248695,0.0,0
351,87.75,298744.11220997886,2760.573317924919,1462.1765027323836,2667.8678611186615,14132.470747582265,232.79936066293973,0.999999999999966,0.9999999999999998,64,0.0,0.007945576450337537,56,56,5618.760867431997,0.0,0
352,88.0,298592.4021116141,2774.254750393414,1469.6536951703808,2682.250103783638,14246.734358474738,234.70498056373873,0.9999999999999736,0.9999999999999998,64,0.0,0.007992089958330404,56,56,5618.3083562106785,0.0,0
353,88.25,298439.9971963944,2787.946928093435,1477.147352764125,2696.6794843577154,14361.608164895315,236.6208734950128,0.9999999999999796,0.9999999999999998,64,0.125,0.008038804577939096,56,56,5618.652475604762,0.0,0
354,88.5,298286.90157667105,2801.6452014121714,1484.6565426719997,2711.1555542308206,14477.094051887321,238.5470731266969,0.999999999999984,0.9999999999999998,64,0.234375,0.0080857195364179,56,56,5620.010338384791,0.0,0
355,88.75,298133.1200710115,2815.344447001138,1492.1801828611797,2725.677810851548,14593.19387546643,240.48361280829033,0.9999999999999877,0.9999999999999998,64,0.330078125,0.008132833973345972,56,56,5622.6806477561695,0.0,0
356,89.0,297978.65770312736,2829.039592535175,1499.7170317414884,2740.245688464296,14709.909458601393,242.43052553032715,0.9999999999999905,0.9999999999999998,64,0.413818359375,0.008180146947633558,56,56,5627.083817810684,0.0,0
357,89.25,297823.51564671687,2842.729669318965,1507.2657049627574,2754.858548399754,14827.242586722521,244.38784387923022,0.9999999999999927,0.9999999999999998,64,0.487091064453125,0.00822765745968188,56,56,5631.993210977355,0.0,0
358,89.5,297667.6958928903,2856.4129396795806,1514.8248933427449,2769.5156709719695,14945.195003130266,246.35559998523004,0.9999999999999942,0.9999999999999998,64,0.5512046813964844,0.008275364468666592,56,56,5637.634955907584,0.0,0
359,89.75,297511.1971926277,2870.090992958172,1522.3933177068361,2784.216264009391,15063.768407233467,248.3338254644957,0.9999999999999956,0.9999999999999998,64,0.6073040962219238,0.008323266906738413,56,56,5643.736166738454,0.0,0
360,90.0,297354.0186031889,2883.765032749005,1529.9698925594912,2798.9594676942115,15182.964452441036,250.32255136735958,0.9999999999999964,0.9999999999999998,64,0.6563910841941833,0.008371363690315653,56,56,5650.426786252296,0.0,0
361,90.25,297196.159510248,2897.4358740525126,1537.55368950413,2813.7443715042364,15302.784746561185,252.32180812999832,0.9999999999999973,0.9999999999999998,64,0.6993421986699104,0.008419653749941946,56,56,5657.893083588368,0.0,0
362,90.5,297037.6194177922,2911.1041728057094,1545.143903786744,2828.570027806181,15423.230852271035,254.33162553821558,0.9999999999999978,0.9999999999999998,64,0.7369244238361716,0.008468136046522167,56,56,5666.419985309372,0.0,0
363,90.75,296878.3923002611,2924.7760816964665,1552.739835303213,2843.4354624542516,15544.304287584062,256.35203270093433,0.9999999999999982,0.9999999999999998,64,0.7698088708566502,0.008516809578864559,56,56,5674.853614053309,0.0,0
364,91.0,296718.4732800527,2938.456297820041,1560.3411540931065,2858.3396835857693,15666.00652641715,258.38305803125877,0.9999999999999987,0.9999999999999998,64,0.7985827619995689,0.008565673384978413,56,56,5683.204036183506,0.0,0
365,91.25,296557.85840206244,2952.1483609193183,1567.94779451151,2873.2817100146895,15788.339003258268,260.42472923382,0.9999999999999989,0.9999999999999998,64,0.8237599167496228,0.008614726541648507,56,56,5691.476013598574,0.0,0
366,91.5,296396.54443864286,2965.854906292946,1575.5598737618052,2888.2605906739564,15911.303117316089,262.47707331240196,0.9999999999999991,0.9999999999999998,64,0.8457899271559199,0.008663968161010163,56,56,5699.676177547386,0.0,0
367,91.75,296234.5287458186,2979.577853802555,1583.1776303477197,2903.2754172534505,16034.900236186275,264.54011659145476,0.9999999999999993,0.9999999999999998,64,0.86506618626143,0.008713397386088029,56,56,5707.810468308362,0.0,0
368,92.0,296071.809040568,2993.3186663630263,1590.801377471087,2918.3253317704775,16159.131699080828,266.6138847466358,0.9999999999999996,0.9999999999999998,64,0.8819329129787512,0.00876301338302251,56,56,5715.900987807761,0.0,0
369,92.25,295908.3834543123,3007.0783193005755,1598.4314735150342,2933.409530374721,16283.998819656666,268.6984028407576,0.9999999999999996,0.9999999999999998,64,0.8966912988564073,0.008812815331435492,56,56,5723.962029794735,0.0,0
370,92.5,295744.25047633704,3020.8573813107105,1606.0682936305063,2948.527264803537,16409.50288855571,270.79369536245383,0.9999999999999996,0.9999999999999998,64,0.9096048864993564,0.008862802414074736,56,56,5732.006697728136,0.0,0
371,92.75,295579.4089306077,3034.6560579745137,1613.7122079076037,2963.6778416542707,16535.645175589983,272.8997862658849,0.9999999999999998,0.9999999999999998,64,0.9209042756869369,0.008912973804654516,56,56,5740.056185990617,0.0,0
372,93.0,295413.85796485486,3048.474220828684,1621.3635636717217,2978.860620045402,16662.426931589423,275.0166990099237,0.9999999999999998,0.9999999999999998,64,0.9307912412260698,0.008963328651258035,56,56,5748.1350867579995,0.0,0
373,93.25,295247.59703893214,3062.3114357099785,1629.0226708138953,2994.0750080334456,16789.849389914893,277.14445659567036,0.9999999999999998,0.9999999999999998,64,0.9394423360728111,0.009013866058575123,56,56,5756.2663951603245,0.0,0
374,93.5,295080.6258819358,3076.1670209207523,1636.6897898481534,3009.3204580575784,16917.913767636262,279.2830816014086,0.9999999999999998,0.9999999999999998,64,0.9470120440637098,0.009064585068067505,56,56,5764.459474664461,0.0,0
375,93.75,294912.9445816151,3090.039970195474,1644.365123943463,3024.5964616512765,17046.621266380396,281.43259621430684,0.9999999999999998,0.9999999999999998,64,0.953635538555746,0.009115484638585554,56,56,5772.7661920506225,0.0,0
376,94.0,294744.5534405075,3103.9291127933348,1652.0488078154276,3039.902543745205,17175.97307288024,283.59302225834347,0.9999999999999998,0.9999999999999998,64,0.9594310962362778,0.009166563618289776,56,56,5781.1688250286425,0.0,0
377,94.25,294575.45309498254,3117.833002678586,1659.740905614431,3055.2382563404617,17305.970359165825,285.7643812181615,0.9999999999999998,0.9999999999999998,64,0.964502209206743,0.009217820710492243,56,56,5789.711493178296,0.0,0
378,94.5,294405.6445896223,3131.749857904939,1667.4414034613574,3070.603172249385,17436.614282503666,287.9466942584047,0.9999999999999998,0.9999999999999998,64,0.9689394330559001,0.009269254448936995,56,56,5798.458821955559,0.0,0
379,94.75,294235.1292889675,3145.6776656644597,1675.1501996189834,3085.99687850008,17567.905985010413,290.1399822385828,0.9999999999999998,0.9999999999999998,64,0.9728220039239126,0.009320863168733198,56,56,5807.484533251496,0.0,0
380,95.0,294063.90862368763,3159.614447661138,1682.8671007933685,3101.418969239358,17699.84659289533,292.3442657232257,0.9999999999999998,0.9999999999999998,64,0.9762192534334235,0.009372644975871825,56,56,5816.668080039861,0.0,0
381,95.25,293891.984364068,3173.557984897687,1690.5918320341602,3116.8690386117414,17832.43721540147,294.5595649869681,0.9999999999999998,0.9999999999999998,64,0.9791918467542455,0.009424597721741248,56,56,5826.06759055996,0.0,0
382,95.5,293719.35834622843,3187.50610349237,1698.3240319902802,3132.3466746353124,17965.678943639083,296.7859000145479,0.9999999999999999,0.9999999999999998,64,0.9817928659099648,0.009476719029605897,56,56,5835.721507004842,0.0,0
383,95.75,293546.03193202824,3201.457212517962,1706.0632628800527,3147.851452940465,18099.572849136894,299.0232904964303,0.9999999999999999,0.9999999999999998,64,0.9840687576712193,0.00952900630956741,56,56,5845.606550930221,0.0,0
384,96.0,293372.00704263954,3215.4092412807386,1713.8090464630889,3163.382931480024,18234.119982316668,301.2717558199592,0.9999999999999999,0.9999999999999998,64,0.9860601629623169,0.009581456811356984,56,56,5855.858674683572,0.0,0
385,96.25,293197.28408877004,3229.361733086188,1721.5608436643502,3178.940648126183,18369.32137129651,303.53131505673065,0.9999999999999999,0.9999999999999998,64,0.9878026425920273,0.009634067666701239,56,56,5866.312221191129,0.0,0
386,96.5,293021.86365142034,3243.3140837815863,1729.318140705771,3194.524116825074,18505.178020318992,305.80198694824935,0.9999999999999999,0.9999999999999998,64,0.989327312268024,0.009686835922359955,56,56,5877.045663271471,0.0,0
387,96.75,292845.74651079654,3257.265520216275,1737.0804394746922,3210.1328303485407,18641.690909275094,308.08378988883874,0.9999999999999999,0.9999999999999998,64,0.9906613982345209,0.009739758567553212,56,56,5888.170806945106,0.0,0
